customer_id,signup_date,last_active_date,subscription_plan,monthly_spend,support_tickets,logins_last_30_days,feature_usage_score,industry,team_size,is_churned
CUST126021,2023-02-27,2024-04-09,Pro,80.22,3,16,0.13,SaaS,14,False
CUST126022,2022-01-16,2024-04-26,Basic,22.26,2,5,0.41,Education,5,False
CUST126023,2023-03-03,2024-04-29,Basic,18.16,0,9,0.27,Healthcare,1,False
CUST126024,2022-12-07,2023-05-03,Basic,19.45,1,12,0.05,E-commerce,1,True
CUST126025,2021-04-06,2024-04-11,Basic,19.12,3,11,0.54,Healthcare,1,False
CUST126026,2022-08-06,2024-04-06,Basic,19.56,1,9,0.37,E-commerce,1,False
CUST126027,2023-11-02,2024-04-07,Basic,18.33,7,11,0.04,Real Estate,4,False
CUST126028,2022-02-27,2022-06-28,Basic,19.87,2,4,0.12,Education,3,True
CUST126029,2023-04-27,2024-04-27,Enterprise,1780.1,3,9,0.56,Finance,437,False
CUST126030,2023-01-26,2024-04-27,Pro,56.54,4,11,0.23,Real Estate,7,False
CUST126031,2021-08-31,2024-04-18,Enterprise,567.93,1,9,0.5,Finance,153,False
CUST126032,2022-02-25,2024-04-18,Pro,70.0,0,11,0.03,Healthcare,15,False
CUST126033,2024-03-18,2024-04-27,Basic,25.8,2,10,0.05,Real Estate,3,False
CUST126034,2022-11-11,2024-04-26,Basic,26.78,4,5,0.13,SaaS,3,False
CUST126035,2023-07-17,2024-04-01,Pro,73.25,2,10,0.37,Education,12,False
CUST126036,2023-07-18,2024-02-18,Basic,15.85,1,13,0.17,Education,4,True
CUST126037,2023-09-10,2024-04-29,Basic,24.64,2,8,0.09,Finance,5,False
CUST126038,2023-01-31,2024-04-27,Basic,19.34,6,11,0.59,Real Estate,4,False
CUST126039,2023-03-01,2024-04-11,Basic,17.02,0,9,0.14,Finance,2,False
CUST126040,2023-01-13,2024-04-07,Basic,16.52,2,9,0.33,Finance,1,False
CUST126041,2021-04-26,2021-06-27,Basic,16.19,2,10,0.3,Healthcare,5,True
CUST126042,2023-05-13,2024-04-16,Basic,21.71,2,12,0.28,SaaS,2,False
CUST126043,2022-08-23,2024-04-26,Pro,70.82,2,7,0.38,E-commerce,18,False
CUST126044,2023-09-17,2024-04-07,Basic,23.47,2,8,0.62,Real Estate,1,False
CUST126045,2024-03-25,2024-04-20,Pro,65.16,2,13,0.32,Finance,16,False
CUST126046,2022-04-16,2023-11-08,Pro,59.29,0,12,0.41,Education,7,True
CUST126047,2022-01-27,2024-04-06,Pro,54.58,2,10,0.29,E-commerce,6,False
CUST126048,2023-08-18,2024-04-16,Basic,18.75,2,17,0.25,Real Estate,3,False
CUST126049,2021-09-20,2024-04-01,Pro,51.34,3,9,0.37,Healthcare,7,False
CUST126050,2023-04-26,2024-02-04,Basic,16.99,1,11,0.55,Real Estate,3,True
CUST126051,2023-02-19,2024-04-24,Basic,24.35,2,5,0.27,SaaS,5,False
CUST126052,2023-10-14,2024-04-01,Pro,51.32,3,12,0.34,SaaS,5,False
CUST126053,2023-07-03,2024-04-11,Basic,23.14,2,12,0.13,Real Estate,3,False
CUST126054,2022-03-05,2024-04-07,Basic,19.2,1,9,0.24,Healthcare,2,False
CUST126055,2022-12-13,2024-04-07,Basic,19.43,6,8,0.23,E-commerce,5,False
CUST126056,2021-11-03,2022-07-10,Basic,18.61,2,11,0.6,E-commerce,1,True
CUST126057,2023-02-09,2024-04-29,Basic,19.79,1,9,0.44,E-commerce,2,False
CUST126058,2022-02-14,2024-04-21,Enterprise,1654.13,0,16,0.29,E-commerce,411,False
CUST126059,2023-04-19,2024-04-12,Basic,17.51,3,6,0.25,SaaS,5,False
CUST126060,2023-05-29,2024-04-24,Basic,17.52,2,11,0.3,Finance,5,False
CUST126061,2021-07-13,2024-04-17,Pro,58.53,0,9,0.23,SaaS,10,False
CUST126062,2021-09-19,2024-04-18,Pro,70.57,2,8,0.13,Education,11,False
CUST126063,2022-04-16,2024-04-20,Enterprise,1042.81,0,15,0.27,SaaS,308,False
CUST126064,2022-10-28,2023-06-28,Enterprise,1641.65,4,8,0.18,Healthcare,426,True
CUST126065,2023-08-24,2024-04-13,Pro,70.51,0,9,0.16,Education,12,False
CUST126066,2021-07-17,2024-04-30,Enterprise,1632.51,1,13,0.55,Education,402,False
CUST126067,2023-03-27,2024-04-09,Basic,22.09,5,10,0.34,Education,3,False
CUST126068,2023-04-04,2024-04-25,Pro,57.24,3,13,0.28,E-commerce,6,False
CUST126069,2021-06-02,2024-04-16,Enterprise,1516.7,1,5,0.19,Healthcare,375,False
CUST126070,2023-11-11,2024-04-10,Pro,61.74,1,7,0.53,Education,12,False
CUST126071,2022-12-30,2024-04-02,Enterprise,970.03,2,6,0.45,Education,190,False
CUST126072,2021-12-09,2024-04-09,Basic,18.02,1,3,0.61,SaaS,4,False
CUST126073,2023-04-09,2024-04-05,Basic,21.85,5,11,0.27,Healthcare,2,False
CUST126074,2022-03-15,2024-04-21,Enterprise,1884.44,1,8,0.51,Real Estate,403,False
CUST126075,2021-04-12,2024-04-06,Basic,22.04,3,8,0.17,Healthcare,4,False
CUST126076,2022-02-17,2024-04-14,Pro,63.65,2,16,0.39,Finance,8,False
CUST126077,2022-02-12,2022-06-28,Basic,14.45,1,18,0.42,E-commerce,1,True
CUST126078,2021-04-14,2024-04-26,Pro,47.83,6,13,0.16,Real Estate,5,False
CUST126079,2023-05-29,2024-04-06,Enterprise,547.79,3,11,0.36,Education,153,False
CUST126080,2024-01-06,2024-04-30,Basic,18.36,2,10,0.12,E-commerce,1,True
CUST126081,2022-03-18,2024-04-25,Basic,20.39,0,9,0.43,SaaS,4,False
CUST126082,2023-10-26,2024-04-27,Basic,20.76,3,2,0.29,E-commerce,4,False
CUST126083,2022-03-10,2022-07-10,Enterprise,887.23,5,10,0.33,Education,171,True
CUST126084,2023-03-11,2024-04-21,Pro,79.42,5,10,0.14,Finance,17,False
CUST126085,2022-01-31,2022-03-25,Basic,17.37,1,13,0.51,Healthcare,5,True
CUST126086,2022-10-08,2023-12-16,Basic,19.17,1,16,0.2,Healthcare,1,True
CUST126087,2021-12-25,2024-04-10,Pro,70.04,4,14,0.28,Healthcare,11,False
CUST126088,2022-06-03,2024-04-14,Pro,88.52,3,11,0.11,Education,17,False
CUST126089,2022-05-27,2024-04-26,Basic,19.29,1,13,0.55,Finance,3,False
CUST126090,2022-10-19,2023-10-29,Basic,17.66,2,9,0.14,Real Estate,5,True
CUST126091,2022-07-28,2024-04-03,Pro,64.34,5,9,0.39,Real Estate,12,False
CUST126092,2021-10-19,2021-11-26,Pro,76.48,0,10,0.26,SaaS,17,True
CUST126093,2023-08-06,2024-04-30,Enterprise,1488.43,2,9,0.43,E-commerce,494,True
CUST126094,2024-02-23,2024-04-26,Basic,22.12,4,12,0.21,Finance,3,False
CUST126095,2021-11-10,2024-04-26,Pro,66.32,2,9,0.2,Real Estate,14,False
CUST126096,2024-01-18,2024-04-11,Pro,60.72,2,5,0.28,SaaS,8,False
CUST126097,2021-09-07,2024-04-21,Enterprise,1058.03,2,15,0.2,Healthcare,215,False
CUST126098,2021-09-21,2024-04-18,Basic,18.36,3,8,0.39,E-commerce,1,False
CUST126099,2021-08-14,2024-04-26,Basic,17.0,5,6,0.74,Real Estate,2,False
CUST126100,2022-10-11,2022-11-27,Basic,16.06,2,11,0.33,Real Estate,2,True
CUST126101,2022-09-14,2024-04-04,Enterprise,1427.5,1,8,0.06,Finance,285,False
CUST126102,2023-11-19,2024-04-04,Basic,19.93,3,7,0.28,Finance,2,False
CUST126103,2021-08-23,2024-04-12,Basic,16.85,2,9,0.24,Real Estate,5,False
CUST126104,2021-04-30,2024-04-24,Pro,79.76,2,10,0.27,Healthcare,14,False
CUST126105,2021-05-29,2024-04-08,Basic,17.53,1,6,0.57,Real Estate,1,False
CUST126106,2022-12-09,2024-01-18,Basic,20.44,0,13,0.67,Healthcare,4,True
CUST126107,2023-11-03,2024-04-19,Basic,26.15,0,16,0.28,E-commerce,2,False
CUST126108,2023-08-16,2024-04-07,Pro,59.93,0,8,0.41,Finance,12,False
CUST126109,2022-07-26,2024-04-18,Pro,57.18,3,9,0.34,Healthcare,10,False
CUST126110,2021-11-16,2024-04-04,Pro,69.37,5,8,0.01,E-commerce,16,False
CUST126111,2022-09-05,2022-12-11,Enterprise,593.51,1,8,0.18,Education,162,True
CUST126112,2022-05-10,2024-04-05,Basic,16.01,2,7,0.25,SaaS,3,False
CUST126113,2023-04-16,2024-04-07,Pro,64.84,5,7,0.39,Finance,13,False
CUST126114,2021-06-21,2024-04-07,Basic,18.89,4,10,0.29,Education,3,False
CUST126115,2021-05-29,2024-04-10,Basic,24.51,1,4,0.13,E-commerce,2,False
CUST126116,2021-10-21,2024-04-30,Basic,23.2,3,11,0.19,Healthcare,5,False
CUST126117,2023-09-10,2024-04-30,Basic,19.77,2,11,0.15,Education,5,True
CUST126118,2022-04-18,2023-05-06,Basic,17.5,2,10,0.68,E-commerce,1,True
CUST126119,2023-07-20,2024-04-26,Basic,23.6,3,12,0.43,SaaS,2,False
CUST126120,2023-12-03,2024-04-06,Pro,77.37,2,16,0.22,Healthcare,14,False
CUST126121,2023-09-15,2024-04-30,Basic,19.27,6,14,0.38,E-commerce,2,True
CUST126122,2021-08-30,2021-10-16,Pro,52.74,2,12,0.37,Education,6,True
CUST126123,2022-01-26,2024-04-06,Basic,18.73,2,14,0.35,E-commerce,1,False
CUST126124,2022-12-30,2023-05-08,Basic,20.7,4,11,0.04,Education,1,True
CUST126125,2022-11-06,2024-04-23,Basic,17.88,4,13,0.0,Healthcare,1,False
CUST126126,2024-03-16,2024-04-16,Basic,18.42,2,11,0.49,Finance,5,False
CUST126127,2022-12-30,2024-04-27,Basic,21.77,1,10,0.24,Real Estate,2,False
CUST126128,2023-04-06,2024-04-26,Pro,83.7,5,12,0.18,Finance,18,False
CUST126129,2023-03-22,2024-04-22,Pro,77.46,3,5,0.14,E-commerce,15,False
CUST126130,2021-12-03,2024-04-24,Basic,21.04,2,9,0.16,SaaS,4,False
CUST126131,2021-07-29,2024-04-17,Basic,24.94,4,10,0.6,E-commerce,1,False
CUST126132,2022-08-05,2024-04-01,Pro,49.09,1,5,0.38,Real Estate,5,False
CUST126133,2021-08-28,2024-04-19,Basic,24.96,1,9,0.02,E-commerce,5,False
CUST126134,2022-09-10,2024-04-13,Basic,17.28,0,10,0.09,Education,5,False
CUST126135,2021-05-02,2024-04-20,Pro,60.66,3,6,0.17,E-commerce,8,False
CUST126136,2024-02-19,2024-04-30,Pro,53.71,0,9,0.35,Real Estate,9,True
CUST126137,2021-08-21,2022-09-30,Pro,63.69,1,5,0.38,Education,10,True
CUST126138,2024-01-26,2024-04-18,Pro,49.71,4,15,0.12,Finance,5,False
CUST126139,2022-04-26,2024-04-21,Basic,15.06,3,8,0.56,E-commerce,2,False
CUST126140,2021-05-08,2024-04-06,Basic,18.29,1,12,0.28,Finance,2,False
CUST126141,2022-10-29,2024-04-01,Basic,17.47,3,15,0.29,Finance,5,False
CUST126142,2022-10-14,2024-04-26,Pro,72.8,3,14,0.23,Real Estate,16,False
CUST126143,2021-06-17,2024-04-24,Enterprise,923.36,4,10,0.03,Healthcare,178,False
CUST126144,2022-11-13,2024-04-03,Basic,20.55,1,21,0.37,Healthcare,2,False
CUST126145,2023-08-23,2023-10-19,Basic,15.05,2,8,0.11,SaaS,1,True
CUST126146,2021-12-15,2024-04-22,Basic,20.81,5,9,0.16,Finance,2,False
CUST126147,2021-10-13,2022-01-27,Basic,20.45,2,9,0.11,E-commerce,4,True
CUST126148,2021-09-27,2024-04-02,Basic,21.94,0,14,0.6,SaaS,5,False
CUST126149,2022-03-19,2024-04-07,Pro,65.82,2,8,0.49,Real Estate,15,False
CUST126150,2023-12-02,2024-04-06,Enterprise,408.83,1,12,0.33,Healthcare,74,False
CUST126151,2023-03-21,2023-09-26,Basic,18.54,3,15,0.31,Real Estate,2,True
CUST126152,2021-10-15,2024-04-30,Basic,20.43,2,6,0.14,E-commerce,1,False
CUST126153,2023-01-09,2024-04-26,Basic,25.12,0,13,0.17,E-commerce,4,False
CUST126154,2023-02-14,2024-04-15,Basic,17.09,3,9,0.19,Finance,2,False
CUST126155,2023-06-05,2024-04-01,Basic,18.68,4,19,0.4,E-commerce,3,False
CUST126156,2023-02-13,2023-05-09,Pro,68.18,2,9,0.32,Healthcare,17,True
CUST126157,2021-05-03,2024-04-17,Basic,18.75,3,13,0.57,Real Estate,2,False
CUST126158,2023-02-13,2023-07-19,Enterprise,1528.02,0,6,0.14,Real Estate,391,True
CUST126159,2021-08-30,2024-04-19,Pro,63.91,0,3,0.36,Education,14,False
CUST126160,2023-03-04,2024-04-11,Pro,82.09,4,10,0.25,Healthcare,17,False
CUST126161,2023-07-12,2024-04-25,Basic,20.22,2,9,0.16,SaaS,4,False
CUST126162,2023-11-02,2024-04-30,Pro,73.62,0,13,0.17,E-commerce,18,True
CUST126163,2022-12-26,2024-04-23,Basic,23.72,3,13,0.22,E-commerce,3,False
CUST126164,2022-01-16,2024-04-13,Basic,17.86,3,13,0.25,Healthcare,1,False
CUST126165,2022-04-04,2024-04-15,Basic,24.58,2,6,0.25,E-commerce,5,False
CUST126166,2023-03-31,2024-02-08,Enterprise,990.63,3,8,0.37,SaaS,210,True
CUST126167,2022-02-21,2024-04-29,Basic,22.13,1,6,0.11,Real Estate,2,False
CUST126168,2023-10-12,2024-04-29,Basic,20.7,1,10,0.18,Finance,3,True
CUST126169,2022-04-14,2024-04-11,Basic,20.97,2,13,0.3,Real Estate,4,False
CUST126170,2023-04-24,2024-04-11,Basic,19.26,2,8,0.17,E-commerce,4,False
CUST126171,2023-04-07,2024-04-29,Basic,20.4,3,13,0.12,Real Estate,4,False
CUST126172,2022-10-22,2024-04-16,Basic,20.34,0,7,0.38,Education,2,False
CUST126173,2022-11-02,2024-04-07,Pro,59.98,2,20,0.36,SaaS,10,False
CUST126174,2021-06-01,2024-04-07,Basic,16.98,2,7,0.26,SaaS,5,False
CUST126175,2021-07-08,2024-04-28,Pro,80.8,4,8,0.26,E-commerce,18,False
CUST126176,2022-12-03,2024-03-18,Pro,58.15,3,5,0.28,Real Estate,7,True
CUST126177,2024-02-15,2024-04-17,Basic,22.51,1,8,0.24,Finance,4,False
CUST126178,2021-06-14,2024-04-03,Pro,50.72,1,1,0.14,Education,5,False
CUST126179,2022-02-03,2024-04-12,Pro,57.97,1,8,0.21,Healthcare,9,False
CUST126180,2022-03-27,2024-04-30,Pro,55.88,1,13,0.43,Healthcare,7,False
CUST126181,2021-11-17,2024-04-17,Pro,55.88,2,7,0.44,Healthcare,7,False
CUST126182,2023-06-04,2024-04-23,Pro,62.3,2,11,0.4,Healthcare,8,False
CUST126183,2021-09-19,2024-04-26,Basic,18.79,4,6,0.48,SaaS,1,False
CUST126184,2021-10-26,2024-04-26,Pro,54.29,5,9,0.1,SaaS,8,False
CUST126185,2021-07-21,2024-04-03,Basic,24.11,1,7,0.25,SaaS,5,False
CUST126186,2023-08-08,2024-04-21,Pro,75.03,0,14,0.02,Finance,14,False
CUST126187,2023-01-28,2024-04-14,Basic,20.25,2,15,0.37,E-commerce,5,False
CUST126188,2023-02-26,2024-04-10,Pro,84.36,1,9,0.09,E-commerce,19,False
CUST126189,2022-11-23,2024-04-02,Basic,21.28,3,11,0.32,Healthcare,1,False
CUST126190,2022-12-27,2024-04-27,Pro,57.54,1,10,0.4,Healthcare,11,False
CUST126191,2022-07-09,2023-07-24,Pro,81.27,2,5,0.13,E-commerce,19,True
CUST126192,2022-12-29,2024-04-20,Enterprise,1569.85,4,8,0.31,Finance,345,False
CUST126193,2023-09-06,2024-04-22,Pro,84.27,3,11,0.03,E-commerce,18,False
CUST126194,2024-03-13,2024-04-03,Basic,21.63,1,9,0.18,Real Estate,3,False
CUST126195,2022-05-31,2024-04-25,Enterprise,1621.84,2,11,0.3,Finance,455,False
CUST126196,2021-06-23,2021-07-30,Pro,81.01,2,8,0.61,Real Estate,19,True
CUST126197,2024-02-21,2024-04-23,Pro,80.7,1,8,0.18,Education,18,False
CUST126198,2022-11-18,2024-04-08,Enterprise,1367.74,2,11,0.37,Education,355,False
CUST126199,2022-12-13,2024-04-08,Basic,19.83,1,9,0.25,Real Estate,4,False
CUST126200,2021-06-11,2024-04-03,Basic,25.11,1,8,0.28,Real Estate,5,False
CUST126201,2021-12-14,2024-04-21,Pro,61.57,3,11,0.37,Education,8,False
CUST126202,2022-05-11,2022-07-13,Pro,79.23,0,14,0.15,E-commerce,18,True
CUST126203,2021-12-20,2024-04-23,Basic,17.73,5,14,0.56,Education,2,False
CUST126204,2023-05-20,2024-04-29,Pro,72.2,1,15,0.34,Healthcare,16,False
CUST126205,2024-03-01,2024-04-30,Basic,21.62,1,6,0.3,Healthcare,1,True
CUST126206,2022-01-08,2022-02-24,Pro,60.76,7,9,0.58,SaaS,13,True
CUST126207,2022-03-11,2024-04-11,Pro,62.21,2,7,0.56,Healthcare,10,False
CUST126208,2022-10-28,2024-04-19,Basic,16.06,1,10,0.26,Real Estate,4,False
CUST126209,2024-01-16,2024-04-30,Pro,57.78,2,7,0.27,SaaS,10,True
CUST126210,2021-07-06,2024-04-15,Pro,68.01,0,11,0.55,SaaS,15,False
CUST126211,2022-01-31,2024-04-12,Basic,19.47,3,14,0.42,SaaS,1,False
CUST126212,2023-11-01,2024-04-01,Basic,17.01,1,14,0.17,SaaS,5,False
CUST126213,2022-05-02,2024-04-06,Basic,23.62,2,8,0.12,Real Estate,4,False
CUST126214,2023-10-28,2024-04-10,Pro,77.92,4,7,0.15,Education,16,False
CUST126215,2024-01-03,2024-04-16,Basic,21.67,2,7,0.32,Education,1,False
CUST126216,2022-10-22,2024-04-19,Basic,18.8,2,12,0.32,SaaS,3,False
CUST126217,2023-08-09,2024-04-17,Basic,16.89,3,7,0.2,E-commerce,5,False
CUST126218,2022-10-22,2024-04-02,Basic,22.99,0,10,0.46,Finance,1,False
CUST126219,2022-08-23,2023-08-03,Pro,71.1,1,11,0.2,E-commerce,13,True
CUST126220,2023-02-14,2023-05-21,Pro,67.18,3,11,0.56,SaaS,11,True
CUST126221,2022-10-26,2024-04-19,Basic,20.16,3,8,0.42,Real Estate,2,False
CUST126222,2023-05-27,2024-04-30,Pro,79.15,1,5,0.4,Finance,19,True
CUST126223,2023-08-13,2024-04-12,Pro,72.1,4,9,0.11,Education,11,False
CUST126224,2022-09-03,2024-04-09,Basic,24.95,1,1,0.21,Healthcare,1,False
CUST126225,2022-12-30,2024-04-06,Basic,16.26,3,10,0.2,SaaS,5,False
CUST126226,2022-06-04,2024-04-19,Enterprise,168.94,2,9,0.12,E-commerce,21,False
CUST126227,2024-02-16,2024-04-19,Pro,81.05,4,16,0.43,E-commerce,15,False
CUST126228,2021-05-09,2024-04-21,Pro,57.17,0,14,0.18,Finance,7,False
CUST126229,2022-01-20,2024-04-17,Basic,17.02,2,9,0.62,E-commerce,1,False
CUST126230,2023-12-08,2024-04-04,Pro,55.99,3,10,0.54,E-commerce,9,False
CUST126231,2022-12-25,2024-04-25,Pro,66.89,1,8,0.25,E-commerce,15,False
CUST126232,2022-03-04,2024-04-23,Pro,55.01,4,13,0.21,SaaS,9,False
CUST126233,2021-05-26,2024-04-22,Enterprise,188.72,2,10,0.36,E-commerce,25,False
CUST126234,2022-06-06,2023-11-09,Enterprise,1284.98,2,8,0.11,Education,321,True
CUST126235,2023-03-19,2023-08-04,Enterprise,964.46,4,7,0.27,Education,256,True
CUST126236,2023-01-02,2024-04-26,Basic,24.68,1,10,0.56,Healthcare,2,False
CUST126237,2022-10-03,2023-07-17,Enterprise,889.07,0,9,0.29,Education,204,True
CUST126238,2022-10-04,2024-04-16,Basic,15.46,0,7,0.49,Healthcare,5,False
CUST126239,2022-05-22,2024-04-17,Enterprise,974.05,1,6,0.5,E-commerce,243,False
CUST126240,2021-08-15,2024-04-30,Basic,24.39,2,7,0.1,Healthcare,5,False
CUST126241,2022-02-14,2022-07-07,Pro,62.74,2,6,0.25,Real Estate,10,True
CUST126242,2024-03-19,2024-04-30,Basic,19.95,2,12,0.02,Healthcare,5,True
CUST126243,2022-06-01,2024-01-20,Pro,95.8,1,9,0.21,E-commerce,19,True
CUST126244,2024-03-07,2024-04-29,Basic,14.21,1,6,0.14,Education,1,False
CUST126245,2024-02-11,2024-04-06,Basic,21.76,0,10,0.19,Education,2,False
CUST126246,2022-09-23,2024-04-27,Pro,69.15,1,13,0.4,Healthcare,10,False
CUST126247,2021-05-24,2024-04-05,Pro,54.82,0,7,0.63,Education,9,False
CUST126248,2023-02-09,2024-04-30,Basic,22.45,6,17,0.28,E-commerce,4,True
CUST126249,2021-09-22,2024-04-27,Basic,20.9,2,15,0.05,Healthcare,2,False
CUST126250,2021-09-04,2024-04-29,Basic,15.01,3,11,0.26,Real Estate,1,False
CUST126251,2023-06-04,2024-04-24,Pro,70.21,3,14,0.2,Real Estate,15,False
CUST126252,2023-01-09,2024-04-30,Enterprise,1243.93,2,9,0.34,Education,328,False
CUST126253,2021-06-05,2024-04-05,Pro,74.93,5,13,0.22,Real Estate,16,False
CUST126254,2023-07-27,2024-04-30,Basic,10.51,2,5,0.53,E-commerce,3,True
CUST126255,2021-05-02,2024-04-13,Basic,19.83,2,7,0.21,Education,3,False
CUST126256,2022-06-01,2024-04-23,Enterprise,1377.49,1,7,0.22,SaaS,320,False
CUST126257,2023-03-13,2024-04-27,Basic,16.01,2,12,0.11,E-commerce,5,False
CUST126258,2021-04-02,2022-08-05,Pro,63.07,0,6,0.32,SaaS,15,True
CUST126259,2022-03-20,2024-04-18,Basic,21.2,2,7,0.25,Real Estate,4,False
CUST126260,2021-12-10,2024-04-22,Pro,49.99,2,11,0.29,Healthcare,6,False
CUST126261,2024-01-16,2024-04-06,Enterprise,321.12,0,7,0.19,Education,48,False
CUST126262,2023-11-26,2024-03-27,Basic,24.81,5,8,0.33,SaaS,5,True
CUST126263,2023-01-05,2024-04-15,Pro,69.19,3,8,0.03,E-commerce,13,False
CUST126264,2022-04-17,2024-04-25,Pro,76.35,4,19,0.16,Finance,17,False
CUST126265,2024-02-21,2024-04-17,Basic,23.87,1,18,0.18,SaaS,1,False
CUST126266,2023-01-14,2024-04-14,Basic,18.41,2,10,0.48,Finance,3,False
CUST126267,2022-03-03,2024-04-29,Pro,52.97,4,10,0.09,SaaS,8,False
CUST126268,2021-08-01,2023-03-11,Basic,22.8,2,14,0.11,E-commerce,1,True
CUST126269,2022-03-12,2024-04-30,Pro,67.76,0,10,0.28,SaaS,13,False
CUST126270,2021-10-11,2024-04-14,Basic,24.19,2,8,0.54,E-commerce,2,False
CUST126271,2022-03-23,2024-04-27,Basic,20.21,1,6,0.29,Finance,3,False
CUST126272,2024-02-02,2024-04-05,Basic,21.85,0,12,0.25,Healthcare,1,False
CUST126273,2024-02-04,2024-04-07,Basic,24.29,2,11,0.39,Education,1,False
CUST126274,2023-09-07,2024-04-30,Basic,21.56,7,15,0.22,Real Estate,3,True
CUST126275,2024-03-05,2024-04-30,Basic,23.16,6,13,0.19,Finance,5,True
CUST126276,2023-08-23,2024-04-27,Pro,69.49,1,11,0.5,Finance,16,False
CUST126277,2022-08-05,2024-04-26,Enterprise,640.19,0,8,0.5,Education,121,False
CUST126278,2024-03-24,2024-04-12,Pro,68.72,3,9,0.07,Healthcare,18,False
CUST126279,2021-09-20,2024-04-30,Basic,21.16,1,10,0.25,E-commerce,3,False
CUST126280,2024-01-02,2024-04-03,Enterprise,811.17,3,17,0.14,SaaS,169,False
CUST126281,2022-09-27,2023-02-14,Basic,20.24,3,8,0.33,Real Estate,2,True
CUST126282,2023-05-05,2024-04-30,Basic,13.78,1,8,0.48,Finance,2,True
CUST126283,2021-04-22,2024-04-08,Basic,19.97,4,5,0.09,Real Estate,4,False
CUST126284,2022-12-31,2024-04-29,Basic,20.7,0,11,0.18,Education,2,False
CUST126285,2022-02-26,2024-04-16,Enterprise,1002.83,2,6,0.41,SaaS,202,False
CUST126286,2024-02-08,2024-04-28,Basic,21.17,4,9,0.24,Education,3,False
CUST126287,2022-08-06,2024-04-24,Pro,59.41,1,13,0.53,Healthcare,11,False
CUST126288,2021-12-26,2024-04-14,Basic,18.91,4,10,0.52,SaaS,5,False
CUST126289,2024-01-13,2024-04-29,Pro,93.83,2,7,0.31,E-commerce,18,False
CUST126290,2023-04-16,2024-04-17,Pro,49.97,1,11,0.16,SaaS,6,False
CUST126291,2021-11-21,2023-03-29,Basic,24.51,1,13,0.32,Education,3,True
CUST126292,2021-05-25,2024-04-27,Pro,76.65,1,10,0.25,Healthcare,14,False
CUST126293,2023-10-21,2024-04-23,Pro,65.47,2,12,0.2,E-commerce,13,False
CUST126294,2023-04-08,2024-04-29,Pro,51.99,0,9,0.09,Healthcare,5,False
CUST126295,2023-11-15,2024-04-16,Pro,67.67,2,8,0.11,SaaS,17,False
CUST126296,2022-09-19,2024-04-08,Pro,58.64,3,10,0.45,E-commerce,12,False
CUST126297,2023-02-08,2024-04-23,Basic,17.36,4,8,0.13,Education,1,False
CUST126298,2021-04-09,2024-04-20,Pro,62.18,2,13,0.05,SaaS,13,False
CUST126299,2024-03-20,2024-04-28,Basic,19.18,5,8,0.28,E-commerce,2,False
CUST126300,2022-08-06,2024-04-29,Basic,12.52,1,9,0.32,SaaS,2,False
CUST126301,2023-05-07,2024-04-04,Enterprise,976.52,0,11,0.51,Healthcare,319,False
CUST126302,2022-02-20,2024-04-03,Basic,22.56,4,10,0.47,Real Estate,5,False
CUST126303,2023-02-09,2023-12-30,Basic,19.62,3,13,0.25,Healthcare,1,True
CUST126304,2022-10-27,2024-04-19,Basic,15.04,3,5,0.33,E-commerce,4,False
CUST126305,2021-09-14,2024-04-14,Basic,22.44,4,11,0.15,Healthcare,2,False
CUST126306,2022-08-19,2024-04-22,Basic,20.16,3,8,0.14,Healthcare,4,False
CUST126307,2021-08-25,2023-02-09,Enterprise,1473.26,0,13,0.19,Real Estate,443,True
CUST126308,2021-05-07,2024-04-21,Basic,15.88,4,11,0.1,Finance,1,False
CUST126309,2021-12-06,2024-04-24,Pro,86.62,4,7,0.52,Healthcare,16,False
CUST126310,2024-03-16,2024-04-05,Basic,19.07,2,7,0.27,Real Estate,3,False
CUST126311,2021-12-27,2024-04-18,Pro,64.08,4,9,0.37,Healthcare,9,False
CUST126312,2022-10-26,2024-04-25,Enterprise,762.82,1,11,0.66,Healthcare,148,False
CUST126313,2022-11-18,2024-04-27,Basic,19.65,2,10,0.43,E-commerce,3,False
CUST126314,2022-04-12,2024-04-08,Pro,68.35,4,6,0.23,E-commerce,10,False
CUST126315,2021-04-11,2024-04-24,Enterprise,1951.04,1,12,0.1,Finance,407,False
CUST126316,2022-05-30,2022-07-24,Pro,59.46,2,20,0.57,Real Estate,10,True
CUST126317,2023-11-15,2024-04-30,Basic,21.67,3,11,0.53,Healthcare,1,False
CUST126318,2021-10-03,2024-04-12,Pro,62.15,2,11,0.32,SaaS,8,False
CUST126319,2021-09-06,2022-12-25,Pro,59.64,1,7,0.04,Healthcare,9,True
CUST126320,2021-12-19,2024-04-25,Basic,21.22,1,12,0.36,Finance,5,False
CUST126321,2022-08-29,2024-04-19,Basic,21.23,3,7,0.35,Healthcare,2,False
CUST126322,2023-11-11,2024-04-13,Basic,20.58,1,12,0.46,Healthcare,3,False
CUST126323,2022-07-18,2024-04-03,Basic,15.53,2,10,0.17,Education,5,False
CUST126324,2023-06-25,2024-04-14,Enterprise,872.74,3,8,0.35,Education,286,False
CUST126325,2022-03-15,2024-04-09,Basic,23.15,0,8,0.32,Healthcare,4,False
CUST126326,2023-03-05,2024-04-01,Basic,19.85,5,10,0.46,Finance,3,True
